product_id,store_id,date,stock_level,reorder_point,stockout_risk
PRD_0040,STR_008,2025-11-17,85,46,0
PRD_0001,STR_009,2025-11-17,36,42,1
PRD_0002,STR_009,2025-11-17,238,30,0
PRD_0003,STR_009,2025-11-17,121,40,0
PRD_0004,STR_009,2025-11-17,185,30,0
PRD_0005,STR_009,2025-11-17,76,34,0
PRD_0006,STR_009,2025-11-17,114,46,0
PRD_0007,STR_009,2025-11-17,21,49,1
PRD_0008,STR_009,2025-11-17,199,45,0
PRD_0009,STR_009,2025-11-17,131,20,0
PRD_0010,STR_009,2025-11-17,225,33,0
PRD_0011,STR_009,2025-11-17,133,20,0
PRD_0012,STR_009,2025-11-17,239,20,0
PRD_0013,STR_009,2025-11-17,164,36,0
PRD_0014,STR_009,2025-11-17,105,24,0
PRD_0015,STR_009,2025-11-17,201,36,0
PRD_0016,STR_009,2025-11-17,33,44,1
PRD_0017,STR_009,2025-11-17,220,41,0
PRD_0018,STR_009,2025-11-17,183,39,0
PRD_0019,STR_009,2025-11-17,163,37,0
PRD_0020,STR_009,2025-11-17,49,39,0
PRD_0021,STR_009,2025-11-17,6,27,1
PRD_0022,STR_009,2025-11-17,229,25,0
PRD_0023,STR_009,2025-11-17,17,45,1
PRD_0024,STR_009,2025-11-17,83,29,0
PRD_0025,STR_009,2025-11-17,28,46,1
PRD_0026,STR_009,2025-11-17,142,49,0
PRD_0027,STR_009,2025-11-17,220,48,0
PRD_0028,STR_009,2025-11-17,89,40,0
PRD_0029,STR_009,2025-11-17,33,25,0
PRD_0030,STR_009,2025-11-17,89,23,0
PRD_0031,STR_009,2025-11-17,22,47,1
PRD_0032,STR_009,2025-11-17,236,35,0
PRD_0033,STR_009,2025-11-17,222,41,0
PRD_0034,STR_009,2025-11-17,162,48,0
PRD_0035,STR_009,2025-11-17,57,35,0
PRD_0036,STR_009,2025-11-17,21,31,1
PRD_0037,STR_009,2025-11-17,55,29,0
PRD_0038,STR_009,2025-11-17,157,21,0
PRD_0039,STR_009,2025-11-17,160,25,0
PRD_0040,STR_009,2025-11-17,118,33,0
PRD_0001,STR_010,2025-11-17,182,36,0
PRD_0002,STR_010,2025-11-17,151,20,0
PRD_0003,STR_010,2025-11-17,143,22,0
PRD_0004,STR_010,2025-11-17,116,31,0
PRD_0005,STR_010,2025-11-17,24,36,1
PRD_0006,STR_010,2025-11-17,46,37,0
PRD_0007,STR_010,2025-11-17,247,28,0
PRD_0008,STR_010,2025-11-17,203,30,0
PRD_0009,STR_010,2025-11-17,22,24,1
PRD_0010,STR_010,2025-11-17,109,27,0
PRD_0011,STR_010,2025-11-17,148,30,0
PRD_0012,STR_010,2025-11-17,90,42,0
PRD_0013,STR_010,2025-11-17,229,49,0
PRD_0014,STR_010,2025-11-17,18,20,1
PRD_0015,STR_010,2025-11-17,213,20,0
PRD_0016,STR_010,2025-11-17,188,22,0
PRD_0017,STR_010,2025-11-17,237,45,0
PRD_0018,STR_010,2025-11-17,117,48,0
PRD_0019,STR_010,2025-11-17,201,37,0
PRD_0020,STR_010,2025-11-17,176,38,0
PRD_0021,STR_010,2025-11-17,43,25,0
PRD_0022,STR_010,2025-11-17,59,38,0
PRD_0023,STR_010,2025-11-17,48,38,0
PRD_0024,STR_010,2025-11-17,240,37,0
PRD_0025,STR_010,2025-11-17,6,22,1
PRD_0026,STR_010,2025-11-17,240,20,0
PRD_0027,STR_010,2025-11-17,127,32,0
PRD_0028,STR_010,2025-11-17,223,32,0
PRD_0029,STR_010,2025-11-17,150,47,0
PRD_0030,STR_010,2025-11-17,39,27,0
PRD_0031,STR_010,2025-11-17,182,27,0
PRD_0032,STR_010,2025-11-17,210,36,0
PRD_0033,STR_010,2025-11-17,79,49,0
PRD_0034,STR_010,2025-11-17,227,36,0
PRD_0035,STR_010,2025-11-17,229,35,0
PRD_0036,STR_010,2025-11-17,87,45,0
PRD_0037,STR_010,2025-11-17,211,37,0
PRD_0038,STR_010,2025-11-17,203,36,0
PRD_0039,STR_010,2025-11-17,189,41,0
PRD_0040,STR_010,2025-11-17,118,26,0
PRD_0001,STR_001,2025-11-22,74,46,0
PRD_0002,STR_001,2025-11-22,41,41,1
PRD_0003,STR_001,2025-11-22,220,46,0
PRD_0004,STR_001,2025-11-22,95,36,0
PRD_0005,STR_001,2025-11-22,70,49,0
PRD_0006,STR_001,2025-11-22,85,22,0
PRD_0007,STR_001,2025-11-22,23,21,0
PRD_0008,STR_001,2025-11-22,156,47,0
PRD_0009,STR_001,2025-11-22,221,39,0
PRD_0010,STR_001,2025-11-22,150,47,0
PRD_0011,STR_001,2025-11-22,233,32,0
PRD_0012,STR_001,2025-11-22,181,21,0
PRD_0013,STR_001,2025-11-22,145,48,0
PRD_0014,STR_001,2025-11-22,103,20,0
PRD_0015,STR_001,2025-11-22,191,20,0
PRD_0016,STR_001,2025-11-22,158,46,0
PRD_0017,STR_001,2025-11-22,59,43,0
PRD_0018,STR_001,2025-11-22,13,49,1
PRD_0019,STR_001,2025-11-22,222,33,0
PRD_0020,STR_001,2025-11-22,90,27,0
PRD_0021,STR_001,2025-11-22,93,34,0
PRD_0022,STR_001,2025-11-22,19,44,1
PRD_0023,STR_001,2025-11-22,202,21,0
PRD_0024,STR_001,2025-11-22,53,28,0
PRD_0025,STR_001,2025-11-22,62,26,0
PRD_0026,STR_001,2025-11-22,77,46,0
PRD_0027,STR_001,2025-11-22,53,48,0
PRD_0028,STR_001,2025-11-22,123,42,0
PRD_0029,STR_001,2025-11-22,53,39,0
PRD_0030,STR_001,2025-11-22,130,38,0
PRD_0031,STR_001,2025-11-22,76,23,0
PRD_0032,STR_001,2025-11-22,167,23,0
PRD_0033,STR_001,2025-11-22,182,43,0
PRD_0034,STR_001,2025-11-22,240,40,0
PRD_0035,STR_001,2025-11-22,232,20,0
PRD_0036,STR_001,2025-11-22,38,36,0
PRD_0037,STR_001,2025-11-22,124,24,0
PRD_0038,STR_001,2025-11-22,223,49,0
PRD_0039,STR_001,2025-11-22,207,39,0
PRD_0040,STR_001,2025-11-22,17,28,1
PRD_0001,STR_002,2025-11-22,158,43,0
PRD_0002,STR_002,2025-11-22,14,44,1
PRD_0003,STR_002,2025-11-22,216,41,0
PRD_0004,STR_002,2025-11-22,121,21,0
PRD_0005,STR_002,2025-11-22,103,44,0
PRD_0006,STR_002,2025-11-22,28,38,1
PRD_0007,STR_002,2025-11-22,72,25,0
PRD_0008,STR_002,2025-11-22,106,36,0
PRD_0009,STR_002,2025-11-22,96,41,0
PRD_0010,STR_002,2025-11-22,161,34,0
PRD_0011,STR_002,2025-11-22,93,23,0
PRD_0012,STR_002,2025-11-22,64,24,0
PRD_0013,STR_002,2025-11-22,110,48,0
PRD_0014,STR_002,2025-11-22,20,20,1
PRD_0015,STR_002,2025-11-22,8,24,1
PRD_0016,STR_002,2025-11-22,40,45,1
PRD_0017,STR_002,2025-11-22,121,23,0
PRD_0018,STR_002,2025-11-22,181,47,0
PRD_0019,STR_002,2025-11-22,151,23,0
PRD_0020,STR_002,2025-11-22,185,33,0
PRD_0021,STR_002,2025-11-22,74,40,0
PRD_0022,STR_002,2025-11-22,121,44,0
PRD_0023,STR_002,2025-11-22,63,41,0
PRD_0024,STR_002,2025-11-22,226,44,0
PRD_0025,STR_002,2025-11-22,155,22,0
PRD_0026,STR_002,2025-11-22,245,49,0
PRD_0027,STR_002,2025-11-22,119,23,0
PRD_0028,STR_002,2025-11-22,50,28,0
PRD_0029,STR_002,2025-11-22,127,47,0
PRD_0030,STR_002,2025-11-22,73,49,0
PRD_0031,STR_002,2025-11-22,130,41,0
PRD_0032,STR_002,2025-11-22,191,37,0
PRD_0033,STR_002,2025-11-22,240,39,0
PRD_0034,STR_002,2025-11-22,41,24,0
PRD_0035,STR_002,2025-11-22,65,49,0
PRD_0036,STR_002,2025-11-22,197,44,0
PRD_0037,STR_002,2025-11-22,226,41,0
PRD_0038,STR_002,2025-11-22,17,30,1
PRD_0039,STR_002,2025-11-22,92,33,0
PRD_0040,STR_002,2025-11-22,86,30,0
PRD_0001,STR_003,2025-11-22,172,35,0
PRD_0002,STR_003,2025-11-22,242,41,0
PRD_0003,STR_003,2025-11-22,59,34,0
PRD_0004,STR_003,2025-11-22,240,23,0
PRD_0005,STR_003,2025-11-22,196,36,0
PRD_0006,STR_003,2025-11-22,224,47,0
PRD_0007,STR_003,2025-11-22,67,34,0
PRD_0008,STR_003,2025-11-22,74,34,0
PRD_0009,STR_003,2025-11-22,217,47,0
PRD_0010,STR_003,2025-11-22,175,39,0
PRD_0011,STR_003,2025-11-22,191,32,0
PRD_0012,STR_003,2025-11-22,200,24,0
PRD_0013,STR_003,2025-11-22,107,43,0
PRD_0014,STR_003,2025-11-22,184,25,0
PRD_0015,STR_003,2025-11-22,230,38,0
PRD_0016,STR_003,2025-11-22,99,42,0
PRD_0017,STR_003,2025-11-22,111,47,0
PRD_0018,STR_003,2025-11-22,112,49,0
PRD_0019,STR_003,2025-11-22,243,41,0
PRD_0020,STR_003,2025-11-22,100,47,0
PRD_0021,STR_003,2025-11-22,211,31,0
PRD_0022,STR_003,2025-11-22,203,48,0
PRD_0023,STR_003,2025-11-22,82,32,0
PRD_0024,STR_003,2025-11-22,31,25,0
PRD_0025,STR_003,2025-11-22,96,41,0
PRD_0026,STR_003,2025-11-22,118,47,0
PRD_0027,STR_003,2025-11-22,23,34,1
PRD_0028,STR_003,2025-11-22,164,25,0
PRD_0029,STR_003,2025-11-22,40,37,0
PRD_0030,STR_003,2025-11-22,67,37,0
PRD_0031,STR_003,2025-11-22,112,47,0
PRD_0032,STR_003,2025-11-22,63,37,0
PRD_0033,STR_003,2025-11-22,41,20,0
PRD_0034,STR_003,2025-11-22,70,31,0
PRD_0035,STR_003,2025-11-22,242,42,0
PRD_0036,STR_003,2025-11-22,228,34,0
PRD_0037,STR_003,2025-11-22,156,41,0
PRD_0038,STR_003,2025-11-22,79,34,0
PRD_0039,STR_003,2025-11-22,199,34,0
PRD_0040,STR_003,2025-11-22,93,25,0
PRD_0001,STR_004,2025-11-22,127,43,0
PRD_0002,STR_004,2025-11-22,218,42,0
PRD_0003,STR_004,2025-11-22,249,32,0
PRD_0004,STR_004,2025-11-22,56,44,0
PRD_0005,STR_004,2025-11-22,242,31,0
PRD_0006,STR_004,2025-11-22,105,26,0
PRD_0007,STR_004,2025-11-22,52,27,0
PRD_0008,STR_004,2025-11-22,197,26,0
PRD_0009,STR_004,2025-11-22,160,31,0
PRD_0010,STR_004,2025-11-22,158,28,0
PRD_0011,STR_004,2025-11-22,173,39,0
PRD_0012,STR_004,2025-11-22,40,37,0
PRD_0013,STR_004,2025-11-22,111,33,0
PRD_0014,STR_004,2025-11-22,236,34,0
PRD_0015,STR_004,2025-11-22,180,21,0
PRD_0016,STR_004,2025-11-22,64,37,0
PRD_0017,STR_004,2025-11-22,184,27,0
PRD_0018,STR_004,2025-11-22,41,25,0
PRD_0019,STR_004,2025-11-22,148,23,0
PRD_0020,STR_004,2025-11-22,200,27,0
PRD_0021,STR_004,2025-11-22,108,41,0
PRD_0022,STR_004,2025-11-22,59,39,0
PRD_0023,STR_004,2025-11-22,114,26,0
PRD_0024,STR_004,2025-11-22,41,48,1
PRD_0025,STR_004,2025-11-22,5,24,1
PRD_0026,STR_004,2025-11-22,96,33,0
PRD_0027,STR_004,2025-11-22,76,43,0
PRD_0028,STR_004,2025-11-22,20,38,1
PRD_0029,STR_004,2025-11-22,231,32,0
PRD_0030,STR_004,2025-11-22,240,31,0
PRD_0031,STR_004,2025-11-22,63,38,0
PRD_0032,STR_004,2025-11-22,101,32,0
PRD_0033,STR_004,2025-11-22,103,35,0
PRD_0034,STR_004,2025-11-22,135,35,0
PRD_0035,STR_004,2025-11-22,224,48,0
PRD_0036,STR_004,2025-11-22,19,47,1
PRD_0037,STR_004,2025-11-22,27,25,0
PRD_0038,STR_004,2025-11-22,40,37,0
PRD_0039,STR_004,2025-11-22,235,27,0
PRD_0040,STR_004,2025-11-22,186,24,0
PRD_0001,STR_005,2025-11-22,114,42,0
PRD_0002,STR_005,2025-11-22,166,33,0
PRD_0003,STR_005,2025-11-22,92,44,0
PRD_0004,STR_005,2025-11-22,54,23,0
PRD_0005,STR_005,2025-11-22,44,46,1
PRD_0006,STR_005,2025-11-22,31,37,1
PRD_0007,STR_005,2025-11-22,125,39,0
PRD_0008,STR_005,2025-11-22,9,40,1
PRD_0009,STR_005,2025-11-22,125,44,0
PRD_0010,STR_005,2025-11-22,78,24,0
PRD_0011,STR_005,2025-11-22,210,37,0
PRD_0012,STR_005,2025-11-22,25,43,1
PRD_0013,STR_005,2025-11-22,89,35,0
PRD_0014,STR_005,2025-11-22,171,23,0
PRD_0015,STR_005,2025-11-22,5,47,1
PRD_0016,STR_005,2025-11-22,183,27,0
PRD_0017,STR_005,2025-11-22,228,28,0
PRD_0018,STR_005,2025-11-22,110,29,0
PRD_0019,STR_005,2025-11-22,34,49,1
PRD_0020,STR_005,2025-11-22,100,37,0
PRD_0021,STR_005,2025-11-22,105,31,0
PRD_0022,STR_005,2025-11-22,201,44,0
PRD_0023,STR_005,2025-11-22,196,29,0
PRD_0024,STR_005,2025-11-22,58,47,0
PRD_0025,STR_005,2025-11-22,66,49,0
PRD_0026,STR_005,2025-11-22,50,38,0
PRD_0027,STR_005,2025-11-22,48,29,0
PRD_0028,STR_005,2025-11-22,160,39,0
PRD_0029,STR_005,2025-11-22,179,34,0
PRD_0030,STR_005,2025-11-22,137,49,0
PRD_0031,STR_005,2025-11-22,247,35,0
PRD_0032,STR_005,2025-11-22,61,26,0
PRD_0033,STR_005,2025-11-22,246,29,0
PRD_0034,STR_005,2025-11-22,237,39,0
PRD_0035,STR_005,2025-11-22,192,23,0
PRD_0036,STR_005,2025-11-22,30,40,1
PRD_0037,STR_005,2025-11-22,208,33,0
PRD_0038,STR_005,2025-11-22,211,47,0
PRD_0039,STR_005,2025-11-22,54,30,0
PRD_0040,STR_005,2025-11-22,172,49,0
PRD_0001,STR_006,2025-11-22,134,26,0
PRD_0002,STR_006,2025-11-22,60,21,0
PRD_0003,STR_006,2025-11-22,150,47,0
PRD_0004,STR_006,2025-11-22,244,32,0
PRD_0005,STR_006,2025-11-22,49,43,0
PRD_0006,STR_006,2025-11-22,197,23,0
PRD_0007,STR_006,2025-11-22,158,48,0
PRD_0008,STR_006,2025-11-22,228,47,0
PRD_0009,STR_006,2025-11-22,102,37,0
PRD_0010,STR_006,2025-11-22,202,37,0
PRD_0011,STR_006,2025-11-22,8,47,1
PRD_0012,STR_006,2025-11-22,200,33,0
PRD_0013,STR_006,2025-11-22,110,48,0
PRD_0014,STR_006,2025-11-22,146,26,0
PRD_0015,STR_006,2025-11-22,247,22,0
PRD_0016,STR_006,2025-11-22,217,30,0
PRD_0017,STR_006,2025-11-22,104,21,0
PRD_0018,STR_006,2025-11-22,238,44,0
PRD_0019,STR_006,2025-11-22,248,34,0
PRD_0020,STR_006,2025-11-22,103,48,0
PRD_0021,STR_006,2025-11-22,18,47,1
PRD_0022,STR_006,2025-11-22,199,21,0
PRD_0023,STR_006,2025-11-22,208,32,0
PRD_0024,STR_006,2025-11-22,190,28,0
PRD_0025,STR_006,2025-11-22,220,31,0
PRD_0026,STR_006,2025-11-22,118,31,0
PRD_0027,STR_006,2025-11-22,210,27,0
PRD_0028,STR_006,2025-11-22,188,48,0
PRD_0029,STR_006,2025-11-22,185,26,0
PRD_0030,STR_006,2025-11-22,101,41,0
PRD_0031,STR_006,2025-11-22,132,32,0
PRD_0032,STR_006,2025-11-22,94,40,0
PRD_0033,STR_006,2025-11-22,12,26,1
PRD_0034,STR_006,2025-11-22,232,37,0
PRD_0035,STR_006,2025-11-22,196,46,0
PRD_0036,STR_006,2025-11-22,20,38,1
PRD_0037,STR_006,2025-11-22,200,25,0
PRD_0038,STR_006,2025-11-22,206,42,0
PRD_0039,STR_006,2025-11-22,189,26,0
PRD_0040,STR_006,2025-11-22,105,28,0
PRD_0001,STR_007,2025-11-22,85,35,0
PRD_0002,STR_007,2025-11-22,18,27,1
PRD_0003,STR_007,2025-11-22,228,26,0
PRD_0004,STR_007,2025-11-22,162,48,0
PRD_0005,STR_007,2025-11-22,154,48,0
PRD_0006,STR_007,2025-11-22,81,26,0
PRD_0007,STR_007,2025-11-22,213,38,0
PRD_0008,STR_007,2025-11-22,207,29,0
PRD_0009,STR_007,2025-11-22,158,31,0
PRD_0010,STR_007,2025-11-22,89,46,0
PRD_0011,STR_007,2025-11-22,177,49,0
PRD_0012,STR_007,2025-11-22,235,26,0
PRD_0013,STR_007,2025-11-22,50,39,0
PRD_0014,STR_007,2025-11-22,132,46,0
PRD_0015,STR_007,2025-11-22,47,21,0
PRD_0016,STR_007,2025-11-22,64,29,0
PRD_0017,STR_007,2025-11-22,22,45,1
PRD_0018,STR_007,2025-11-22,200,32,0
PRD_0019,STR_007,2025-11-22,109,29,0
PRD_0020,STR_007,2025-11-22,122,38,0
PRD_0021,STR_007,2025-11-22,147,40,0
PRD_0022,STR_007,2025-11-22,139,26,0
PRD_0023,STR_007,2025-11-22,185,32,0
PRD_0024,STR_007,2025-11-22,25,26,1
PRD_0025,STR_007,2025-11-22,218,48,0
PRD_0026,STR_007,2025-11-22,34,34,1
PRD_0027,STR_007,2025-11-22,216,42,0
PRD_0028,STR_007,2025-11-22,226,28,0
PRD_0029,STR_007,2025-11-22,233,20,0
PRD_0030,STR_007,2025-11-22,149,35,0
PRD_0031,STR_007,2025-11-22,96,20,0
PRD_0032,STR_007,2025-11-22,96,31,0
PRD_0033,STR_007,2025-11-22,143,21,0
PRD_0034,STR_007,2025-11-22,11,20,1
PRD_0035,STR_007,2025-11-22,191,30,0
PRD_0036,STR_007,2025-11-22,142,36,0
PRD_0037,STR_007,2025-11-22,105,28,0
PRD_0038,STR_007,2025-11-22,116,24,0
PRD_0039,STR_007,2025-11-22,27,28,1
PRD_0040,STR_007,2025-11-22,8,45,1
PRD_0001,STR_008,2025-11-22,177,34,0
PRD_0002,STR_008,2025-11-22,224,40,0
PRD_0003,STR_008,2025-11-22,216,32,0
PRD_0004,STR_008,2025-11-22,189,28,0
PRD_0005,STR_008,2025-11-22,198,22,0
PRD_0006,STR_008,2025-11-22,165,47,0
PRD_0007,STR_008,2025-11-22,26,26,1
PRD_0008,STR_008,2025-11-22,125,36,0
PRD_0009,STR_008,2025-11-22,111,22,0
PRD_0010,STR_008,2025-11-22,193,23,0
PRD_0011,STR_008,2025-11-22,61,44,0
PRD_0012,STR_008,2025-11-22,97,39,0
PRD_0013,STR_008,2025-11-22,239,47,0
PRD_0014,STR_008,2025-11-22,56,41,0
PRD_0015,STR_008,2025-11-22,124,45,0
PRD_0016,STR_008,2025-11-22,155,41,0
PRD_0017,STR_008,2025-11-22,100,41,0
PRD_0018,STR_008,2025-11-22,143,32,0
PRD_0019,STR_008,2025-11-22,224,35,0
PRD_0020,STR_008,2025-11-22,45,29,0
PRD_0021,STR_008,2025-11-22,184,43,0
PRD_0022,STR_008,2025-11-22,16,20,1
PRD_0023,STR_008,2025-11-22,127,24,0
PRD_0024,STR_008,2025-11-22,63,23,0
PRD_0025,STR_008,2025-11-22,16,42,1
PRD_0026,STR_008,2025-11-22,8,37,1
PRD_0027,STR_008,2025-11-22,165,45,0
PRD_0028,STR_008,2025-11-22,41,20,0
PRD_0029,STR_008,2025-11-22,37,35,0
PRD_0030,STR_008,2025-11-22,93,26,0
PRD_0031,STR_008,2025-11-22,58,31,0
PRD_0032,STR_008,2025-11-22,64,44,0
PRD_0033,STR_008,2025-11-22,68,44,0
PRD_0034,STR_008,2025-11-22,189,25,0
PRD_0035,STR_008,2025-11-22,22,44,1
PRD_0036,STR_008,2025-11-22,213,45,0
PRD_0037,STR_008,2025-11-22,10,27,1
PRD_0038,STR_008,2025-11-22,67,24,0
PRD_0039,STR_008,2025-11-22,44,33,0
PRD_0040,STR_008,2025-11-22,200,37,0
PRD_0001,STR_009,2025-11-22,174,35,0
PRD_0002,STR_009,2025-11-22,219,25,0
PRD_0003,STR_009,2025-11-22,77,25,0
PRD_0004,STR_009,2025-11-22,199,27,0
PRD_0005,STR_009,2025-11-22,243,41,0
PRD_0006,STR_009,2025-11-22,30,49,1
PRD_0007,STR_009,2025-11-22,179,22,0
PRD_0008,STR_009,2025-11-22,6,41,1
PRD_0009,STR_009,2025-11-22,103,46,0
PRD_0010,STR_009,2025-11-22,238,34,0
PRD_0011,STR_009,2025-11-22,52,21,0
PRD_0012,STR_009,2025-11-22,213,41,0
PRD_0013,STR_009,2025-11-22,65,45,0
PRD_0014,STR_009,2025-11-22,149,35,0
PRD_0015,STR_009,2025-11-22,82,26,0
PRD_0016,STR_009,2025-11-22,27,22,0
PRD_0017,STR_009,2025-11-22,100,38,0
PRD_0018,STR_009,2025-11-22,187,22,0
PRD_0019,STR_009,2025-11-22,176,21,0
PRD_0020,STR_009,2025-11-22,150,26,0
PRD_0021,STR_009,2025-11-22,249,47,0
PRD_0022,STR_009,2025-11-22,67,45,0
PRD_0023,STR_009,2025-11-22,244,20,0
PRD_0024,STR_009,2025-11-22,198,48,0
PRD_0025,STR_009,2025-11-22,238,34,0
PRD_0026,STR_009,2025-11-22,125,44,0
PRD_0027,STR_009,2025-11-22,112,28,0
PRD_0028,STR_009,2025-11-22,110,40,0
PRD_0029,STR_009,2025-11-22,97,43,0
PRD_0030,STR_009,2025-11-22,98,47,0
PRD_0031,STR_009,2025-11-22,21,36,1
PRD_0032,STR_009,2025-11-22,144,36,0
PRD_0033,STR_009,2025-11-22,77,21,0
PRD_0034,STR_009,2025-11-22,222,35,0
PRD_0035,STR_009,2025-11-22,78,48,0
PRD_0036,STR_009,2025-11-22,94,45,0
PRD_0037,STR_009,2025-11-22,127,43,0
PRD_0038,STR_009,2025-11-22,131,20,0
PRD_0039,STR_009,2025-11-22,87,41,0
PRD_0040,STR_009,2025-11-22,153,23,0
PRD_0001,STR_010,2025-11-22,113,32,0
PRD_0002,STR_010,2025-11-22,194,23,0
PRD_0003,STR_010,2025-11-22,182,48,0
PRD_0004,STR_010,2025-11-22,70,47,0
PRD_0005,STR_010,2025-11-22,37,22,0
PRD_0006,STR_010,2025-11-22,13,37,1
PRD_0007,STR_010,2025-11-22,61,33,0
PRD_0008,STR_010,2025-11-22,50,23,0
PRD_0009,STR_010,2025-11-22,69,49,0
PRD_0010,STR_010,2025-11-22,168,41,0
PRD_0011,STR_010,2025-11-22,222,46,0
PRD_0012,STR_010,2025-11-22,121,37,0
PRD_0013,STR_010,2025-11-22,249,28,0
PRD_0014,STR_010,2025-11-22,153,36,0
PRD_0015,STR_010,2025-11-22,170,37,0
PRD_0016,STR_010,2025-11-22,220,38,0
PRD_0017,STR_010,2025-11-22,203,39,0
PRD_0018,STR_010,2025-11-22,57,22,0
PRD_0019,STR_010,2025-11-22,240,28,0
PRD_0020,STR_010,2025-11-22,236,29,0
PRD_0021,STR_010,2025-11-22,192,23,0
PRD_0022,STR_010,2025-11-22,236,31,0
PRD_0023,STR_010,2025-11-22,54,22,0
PRD_0024,STR_010,2025-11-22,146,46,0
PRD_0025,STR_010,2025-11-22,31,29,0
PRD_0026,STR_010,2025-11-22,80,39,0
PRD_0027,STR_010,2025-11-22,160,21,0
PRD_0028,STR_010,2025-11-22,91,22,0
PRD_0029,STR_010,2025-11-22,114,35,0
PRD_0030,STR_010,2025-11-22,33,31,0
PRD_0031,STR_010,2025-11-22,137,39,0
PRD_0032,STR_010,2025-11-22,93,34,0
PRD_0033,STR_010,2025-11-22,210,31,0
PRD_0034,STR_010,2025-11-22,165,31,0
PRD_0035,STR_010,2025-11-22,22,38,1
PRD_0036,STR_010,2025-11-22,8,43,1
PRD_0037,STR_010,2025-11-22,20,28,1
PRD_0038,STR_010,2025-11-22,19,35,1
PRD_0039,STR_010,2025-11-22,94,20,0
PRD_0040,STR_010,2025-11-22,229,21,0
PRD_0001,STR_001,2025-11-27,43,40,0
PRD_0002,STR_001,2025-11-27,153,40,0
PRD_0003,STR_001,2025-11-27,68,35,0
PRD_0004,STR_001,2025-11-27,209,38,0
PRD_0005,STR_001,2025-11-27,159,34,0
PRD_0006,STR_001,2025-11-27,31,48,1
PRD_0007,STR_001,2025-11-27,56,28,0
PRD_0008,STR_001,2025-11-27,92,27,0
PRD_0009,STR_001,2025-11-27,238,22,0
PRD_0010,STR_001,2025-11-27,237,21,0
PRD_0011,STR_001,2025-11-27,50,37,0
PRD_0012,STR_001,2025-11-27,84,33,0
PRD_0013,STR_001,2025-11-27,151,43,0
PRD_0014,STR_001,2025-11-27,64,33,0
PRD_0015,STR_001,2025-11-27,103,34,0
PRD_0016,STR_001,2025-11-27,107,45,0
PRD_0017,STR_001,2025-11-27,64,42,0
PRD_0018,STR_001,2025-11-27,84,39,0
PRD_0019,STR_001,2025-11-27,9,43,1
PRD_0020,STR_001,2025-11-27,46,26,0
PRD_0021,STR_001,2025-11-27,169,33,0
PRD_0022,STR_001,2025-11-27,146,32,0
PRD_0023,STR_001,2025-11-27,214,33,0
PRD_0024,STR_001,2025-11-27,105,46,0
PRD_0025,STR_001,2025-11-27,15,22,1
PRD_0026,STR_001,2025-11-27,105,25,0
PRD_0027,STR_001,2025-11-27,186,24,0
PRD_0028,STR_001,2025-11-27,151,24,0
PRD_0029,STR_001,2025-11-27,159,24,0
PRD_0030,STR_001,2025-11-27,106,45,0
PRD_0031,STR_001,2025-11-27,182,44,0
PRD_0032,STR_001,2025-11-27,14,48,1
PRD_0033,STR_001,2025-11-27,85,34,0
PRD_0034,STR_001,2025-11-27,43,44,1
PRD_0035,STR_001,2025-11-27,15,26,1
PRD_0036,STR_001,2025-11-27,24,33,1
PRD_0037,STR_001,2025-11-27,138,27,0
PRD_0038,STR_001,2025-11-27,27,22,0
PRD_0039,STR_001,2025-11-27,146,49,0
PRD_0040,STR_001,2025-11-27,231,28,0
PRD_0001,STR_002,2025-11-27,17,26,1
PRD_0002,STR_002,2025-11-27,100,43,0
PRD_0003,STR_002,2025-11-27,205,39,0
PRD_0004,STR_002,2025-11-27,72,25,0
PRD_0005,STR_002,2025-11-27,86,41,0
PRD_0006,STR_002,2025-11-27,55,49,0
PRD_0007,STR_002,2025-11-27,194,24,0
PRD_0008,STR_002,2025-11-27,228,30,0
PRD_0009,STR_002,2025-11-27,65,22,0
PRD_0010,STR_002,2025-11-27,163,41,0
PRD_0011,STR_002,2025-11-27,17,32,1
PRD_0012,STR_002,2025-11-27,49,30,0
PRD_0013,STR_002,2025-11-27,48,20,0
PRD_0014,STR_002,2025-11-27,92,38,0
PRD_0015,STR_002,2025-11-27,236,31,0
PRD_0016,STR_002,2025-11-27,226,37,0
PRD_0017,STR_002,2025-11-27,220,47,0
PRD_0018,STR_002,2025-11-27,55,33,0
PRD_0019,STR_002,2025-11-27,102,29,0
PRD_0020,STR_002,2025-11-27,153,21,0
PRD_0021,STR_002,2025-11-27,39,30,0
PRD_0022,STR_002,2025-11-27,57,27,0
PRD_0023,STR_002,2025-11-27,224,43,0
PRD_0024,STR_002,2025-11-27,142,33,0
PRD_0025,STR_002,2025-11-27,18,22,1
PRD_0026,STR_002,2025-11-27,229,21,0
PRD_0027,STR_002,2025-11-27,245,32,0
PRD_0028,STR_002,2025-11-27,165,33,0
PRD_0029,STR_002,2025-11-27,13,21,1
PRD_0030,STR_002,2025-11-27,77,43,0
PRD_0031,STR_002,2025-11-27,225,47,0
PRD_0032,STR_002,2025-11-27,7,40,1
PRD_0033,STR_002,2025-11-27,12,25,1
PRD_0034,STR_002,2025-11-27,133,21,0
PRD_0035,STR_002,2025-11-27,165,44,0
PRD_0036,STR_002,2025-11-27,199,37,0
PRD_0037,STR_002,2025-11-27,156,49,0
